ti_id,titel,vols,jaar,druk,ppn_o,bibliotheek,categorie,_jaar,pers_id,voornaam,voorvoegsel,achternaam,jaar_geboren,jaar_overlijden,geb_datum,overl_datum,geb_plaats,overl_plaats,geb_plaats_code,geb_land_code,overl_plaats_code,overl_land_code,vrouw,url,text_url,maand,genre,Unnamed: 28,jaar_numeric
breu004cupi01,Cupido's lusthof,,1613,1ste druk,393486206,denha004koni01,1,1613,breu004,Gerrit Hendricksz.,van,Breughel,ca. 1573,1635,,5 januari,Antwerpen,Amsterdam,antwe001,belgi01,amste001,,0,https://dbnl.org/tekst/breu004cupi01_01,https://dbnl.org/nieuws/text.php?id=breu004cupi01,2006_11   ,poëzie,,1613.0
broe028stni01,St. Nicolaes milde gaven aan d'Amstelse ionckheyt,,1640,1ste druk,,,1,1640,broe028,Pieter,van den,Broek,?(17de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/broe028stni01_01,,,poëzie,,1640.0
broe028stni01,St. Nicolaes milde gaven aan d'Amstelse ionckheyt,,1640,1ste druk,,,1,1640,vall005,Jacob,,Vallick,?(16de eeuw),ca. 1641,,,,,,,,,0,https://dbnl.org/tekst/broe028stni01_01,,,poëzie,,1640.0
broe043dich01,Dicht- en zedekundige zinnebeelden en bespiegelingen,,1770,1ste druk,416652743,denha004koni01,1,1770,broe043,Johan Pieter,,Broeckhoff,ca. 1720,1786,,,Keeken,,,duits01,,,0,https://dbnl.org/tekst/broe043dich01_01,https://dbnl.org/nieuws/text.php?id=broe043dich01,2018_01   ,poëzie,,1770.0
broe236heil01,"Heilzame ledigheit, doorgebragt in het stigten en singen van eenige Schriftuurlyke Gesangen",,1715,1ste druk,,0             ,3,1715,broe236,Henrik,,Broeker,,,,,,,,,,,0,https://dbnl.org/tekst/broe236heil01_01,,,poëzie,,1715.0
bron007bron01,"De bron-swaan, of mengeldigten",,1686,1ste druk,,denha004koni01,1,1686,bron007,Titia,,Brongersma,ca. 1650,na 1687,,,Dokkum,,dokku001,,,,1,https://dbnl.org/tekst/bron007bron01_01,https://dbnl.org/nieuws/text.php?id=bron007bron01,2020_09   ,poëzie,,1686.0
brou152lamm02,De Lammerenvreugd of de herders bruyloft,,1732,3de druk,393475344,amste001univ01,3,1732,brou152,Jacob,,Brouwer,?(17de eeuw),,,,,,,,,,0,https://dbnl.org/tekst/brou152lamm02_01,https://dbnl.org/nieuws/text.php?id=brou152lamm02,2013_03   ,poëzie,,1732.0
brug061chri01,Christelicke bedenckinge over het wel-gereformeerde Christelick gheloof,,1657,1ste druk,393475425,denha004koni01,1,1657,brug061,Pieter,,Brughman,?(17de eeuw),1668,,,,,,,,,0,https://dbnl.org/tekst/brug061chri01_01,https://dbnl.org/nieuws/text.php?id=brug061chri01,2010_05   ,poëzie,,1657.0
brui008uitb01,Uitbreiding over honderd leerzaame zinnebeelden,,1722,1ste druk,412654164,,1,1722,brui008,Claes,,Bruin,1671,1732,20 februari,28 december,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/brui008uitb01_01,https://dbnl.org/nieuws/text.php?id=brui008uitb01,2017_02   ,poëzie,,1722.0
brun001clda01,De CL. Davids psalmen,,1644,1ste druk,37749108X,denha004koni01,1,1644,brun001,Johan,de,Brune (de Oude),1588,1658,29 mei,7 november,Middelburg,Middelburg,midde009,,midde009,,0,https://dbnl.org/tekst/brun001clda01_01,https://dbnl.org/nieuws/text.php?id=brun001clda01,2011_04   ,poëzie,,1644.0
brun001davi01,"Davids Psalmen, Gedicht, aen deene zijde, door Petrum Dathenum; aen dander zijde, door J. De Brune",,1650,1ste druk,394964942,denha004koni01,1,1650,brun001,Johan,de,Brune (de Oude),1588,1658,29 mei,7 november,Middelburg,Middelburg,midde009,,midde009,,0,https://dbnl.org/tekst/brun001davi01_01,https://dbnl.org/nieuws/text.php?id=brun001davi01,2013_09   ,poëzie,,1650.0
brun001davi01,"Davids Psalmen, Gedicht, aen deene zijde, door Petrum Dathenum; aen dander zijde, door J. De Brune",,1650,1ste druk,394964942,denha004koni01,1,1650,dath001,Petrus,,Datheen,ca. 1531,1588,,17 maart,Kassel,Elbing bij Gdansk,kasse001,,,polen01,0,https://dbnl.org/tekst/brun001davi01_01,https://dbnl.org/nieuws/text.php?id=brun001davi01,2013_09   ,poëzie,,1650.0
brun001embl01,Emblemata of Zinne-werck,,1624,1ste druk,,,1,1624,brun001,Johan,de,Brune (de Oude),1588,1658,29 mei,7 november,Middelburg,Middelburg,midde009,,midde009,,0,https://dbnl.org/tekst/brun001embl01_01,,2006_11   ,poëzie,,1624.0
brun001embl02,Emblemata of Zinne-werck,,1636,2de druk,394968611,amste001univ01,3,1636,brun001,Johan,de,Brune (de Oude),1588,1658,29 mei,7 november,Middelburg,Middelburg,midde009,,midde009,,0,https://dbnl.org/tekst/brun001embl02_01,https://dbnl.org/nieuws/text.php?id=brun001embl02,,poëzie,,1636.0
brun001embl03,Emblemata of Zinne-werck,,1661,2de druk,400381605,glasg001univ01,3,1661,brun001,Johan,de,Brune (de Oude),1588,1658,29 mei,7 november,Middelburg,Middelburg,midde009,,midde009,,0,https://dbnl.org/tekst/brun001embl03_01,https://dbnl.org/nieuws/text.php?id=brun001embl03,,poëzie,,1661.0
brun004davi01,Davids psalmen,,1656,1ste druk,411884743,denha004koni01,1,1656,brun004,Henrick,,Bruno,1617,1664,31 januari,22 april,Middelie,Alkmaar,midde004,,alkma001,,0,https://dbnl.org/tekst/brun004davi01_01,https://dbnl.org/nieuws/text.php?id=brun004davi01,2017_07   ,poëzie,,1656.0
buit010bloe01,"Bloem-hof, verciert met geestelijcke lof-sangen",,1659,1ste druk,394962486,gent_001univ01,1,1659,buit010,Albertus,,Buitendyck,1648,1688,,,,,,,,,0,https://dbnl.org/tekst/buit010bloe01_01,https://dbnl.org/nieuws/text.php?id=buit010bloe01,2013_01   ,poëzie,,1659.0
burg005meng02,Mengelzangen,,1717,"2de, vermeerderde druk",394965221,leide001inst01,3,1717,burg005,Hermanus,van den,Burg,1682,1752,14 december,10 februari,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/burg005meng02_01,https://dbnl.org/nieuws/text.php?id=burg005meng02,2010_12   ,poëzie,,1717.0
burg016gere02,Gereformeerde bloem-hof,,1665,?,394961994,utrec001univ01,3,1665,burg016,Wolterus,ter,Burgh,?(17de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/burg016gere02_01,https://dbnl.org/nieuws/text.php?id=burg016gere02,2011_12   ,poëzie,,1665.0
burm002adam01,"Ad amplissimvm et egregivm virvm Bartholomaevm de Moor van Immerzeel, altervm vrbis govdanae consvlatum feliciter avspicantem",,1767,1ste druk,393211592,denha004koni01,1,1767,burm002,Pieter,,Burman,1713,1778,23 oktober,24 juni,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/burm002adam01_01,https://dbnl.org/nieuws/text.php?id=burm002adam01,,poëzie,,1767.0
buss012ghee01,Het gheestelyck blom-hofken van Bethleem,,1664,1ste druk,393475484,amste001meer01,1,1664,buss012,Godfried,,Bussé,?(17de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/buss012ghee01_01,https://dbnl.org/nieuws/text.php?id=buss012ghee01,2010_04   ,poëzie,,1664.0
buys001tafe01,"Tafelspelletje, ter bruylofte van den edelen heere, Antony Tael, raed en vroetschap der stad Briel. En de edele deugdrijke juffrouw me-juffrouw, Brechtland Brasser",,1691,1ste druk,393211630,denha004koni01,1,1691,buys001,Dirck,,Buysero,1644,ca. 1708,8 mei (gedoopt),,Den Haag,Rotterdam,denha004,,rotte002,,0,https://dbnl.org/tekst/buys001tafe01_01,https://dbnl.org/nieuws/text.php?id=buys001tafe01,,poëzie,,1691.0
buys001trio01,"Triomphs-trompet, uitgeblazen op de bruiloftszaal van de e. heer en mr. Jacob ten Grootenhuis, scheepen en raadt. En de weêrgalooze deugdtrijke Ee. juffer, mejuffer Elizabeth de Dieu",,1685,1ste druk,393211649,denha004koni01,1,1685,buys001,Dirck,,Buysero,1644,ca. 1708,8 mei (gedoopt),,Den Haag,Rotterdam,denha004,,rotte002,,0,https://dbnl.org/tekst/buys001trio01_01,https://dbnl.org/nieuws/text.php?id=buys001trio01,,poëzie,,1685.0
buys001triu01,De triumfeerende min,,1680,1ste druk,394972473,amste001univ01,1,1680,buys001,Dirck,,Buysero,1644,ca. 1708,8 mei (gedoopt),,Den Haag,Rotterdam,denha004,,rotte002,,0,https://dbnl.org/tekst/buys001triu01_01,,,poëzie,,1680.0
call057carn01,De carneval van Roomen of de vastenavonds vermaaklykheden,,1718,1ste druk,393475549,gent_001univ01,1,1718,call057,Jacomo,,Callot,?(17de eeuw),,,,,,,,,,0,https://dbnl.org/tekst/call057carn01_01,https://dbnl.org/nieuws/text.php?id=call057carn01,2013_09   ,poëzie,,1718.0
camb001gede01,Gedenkschrift ter huldiging van de oprechte Vaderlandsche Societeiten,,1788,1ste druk,,denha004koni01,1,1788,camb001,M.G.,de,Cambon-van der Werken,1734,na 1796,29 september (gedoopt),,Gouda,Engeland?,gouda001,,,groot01,1,https://dbnl.org/tekst/camb001gede01_01,https://dbnl.org/nieuws/text.php?id=camb001gede01,2023_04   ,poëzie,,1788.0
camp001drka01,Stichtelijcke rijmen,,1660,15de druk,393475557,denha004koni01,3,1660,camp001,Dirk Rafaelsz.,,Camphuysen,ca. 1586,1627,,19 juli,Gorinchem,Dokkum,gorin001,,dokku001,,0,https://dbnl.org/tekst/camp001drka01_01,https://dbnl.org/nieuws/text.php?id=camp001drka01,2014_01   ,poëzie,,1660.0
camp001stic01,Stichtelycke rymen,,1624,1ste druk,377534366,denha004koni01,1,1624,camp001,Dirk Rafaelsz.,,Camphuysen,ca. 1586,1627,,19 juli,Gorinchem,Dokkum,gorin001,,dokku001,,0,https://dbnl.org/tekst/camp001stic01_01,https://dbnl.org/nieuws/text.php?id=camp001stic01,2013_01   ,poëzie,,1624.0
camp001stic02,"Stichtelycke rymen, om te lesen ofte singhen",,1647,?,393341011,leide001univ01,3,1647,camp001,Dirk Rafaelsz.,,Camphuysen,ca. 1586,1627,,19 juli,Gorinchem,Dokkum,gorin001,,dokku001,,0,https://dbnl.org/tekst/camp001stic02_01,https://dbnl.org/nieuws/text.php?id=camp001stic02,2013_02   ,poëzie,,1647.0
camp001stic03,"Stichtelycke rymen, om te lesen ofte singhen.",,1727,vermeerderde herdruk,394960106,amste001meer01,3,1727,camp001,Dirk Rafaelsz.,,Camphuysen,ca. 1586,1627,,19 juli,Gorinchem,Dokkum,gorin001,,dokku001,,0,https://dbnl.org/tekst/camp001stic03_01,,,poëzie,,1727.0
camp001uytb01,Uytbreyding over De Psalmen des propheten Davids,,1630,1ste druk,39497011X,utrec001univ01,1,1630,camp001,Dirk Rafaelsz.,,Camphuysen,ca. 1586,1627,,19 juli,Gorinchem,Dokkum,gorin001,,dokku001,,0,https://dbnl.org/tekst/camp001uytb01_01,https://dbnl.org/nieuws/text.php?id=camp001uytb01,2013_02   ,poëzie,,1630.0
canu001lied01,"Liedeken, op de wijse",,1607,1ste druk,,denha004koni01,3,1607,canu001,Robbert Robbertsz.,le,Canu,1563,ca. 1630,27 november,,Amersfoort,,amers001,,,,0,https://dbnl.org/tekst/canu001lied01_01,,,poëzie,,1607.0
canu001onde01,Onder verbeteringe. Korte inleydinge der feesten Israels,,1593,1ste druk,,,1,1593,canu001,Robbert Robbertsz.,le,Canu,1563,ca. 1630,27 november,,Amersfoort,,amers001,,,,0,https://dbnl.org/tekst/canu001onde01_01,,,poëzie,,1593.0
cast005dive02,Diversche liedekens,,1574,?,397100434,gent_001univ01,3,1574,cast005,Matthijs,de,Castelein,ca. 1485,1550,,april,Pamel,Pamel,pamel002,,pamel002,,0,https://dbnl.org/tekst/cast005dive02_01,https://dbnl.org/nieuws/text.php?id=cast005dive02,2011_10   ,poëzie,,1574.0
cast012ongh01,De on-ghemaskerde liefde des hemels,,1686,1ste druk,421511265,losan001gett01,1,1686,cast012,Joannes,à,Castro,1620,1702,voor 16 feburari,14 maart,Brussel,Antwerpen,bruss002,,antwe001,,0,https://dbnl.org/tekst/cast012ongh01_01,https://dbnl.org/nieuws/text.php?id=cast012ongh01,2018_09   ,poëzie,,1686.0
cast012zedi01,Zedighe sinne-belden ghetrocken uyt den on-gheschreven boeck van den aerdt der schepselen,,1694,1ste druk,410861529,gent_001univ01,1,1694,cast012,Joannes,à,Castro,1620,1702,voor 16 feburari,14 maart,Brussel,Antwerpen,bruss002,,antwe001,,0,https://dbnl.org/tekst/cast012zedi01_01,https://dbnl.org/nieuws/text.php?id=cast012zedi01,2017_04   ,poëzie,,1694.0
cats001aenm01,Aenmerckinghe op de tegenwoordige steert-sterre,,1618,1ste druk,,,1,1618,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001aenm01_01,,2007_06   ,poëzie,,1618.0
cats001dood01,Doodkiste voor den levendige,,1656,1ste druk,,,1,1656,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001dood01_01,,,poëzie,,1656.0
cats001houw01,Houwelick,,1625,1ste druk,393475611,lyon_001bibl01,1,1625,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001houw01_01,https://dbnl.org/nieuws/text.php?id=cats001houw01,2014_07   ,poëzie,,1625.0
cats001huis01,Huis- en zedebeelden en Maeghdenplicht,,1618,1ste druk,,,1,1618,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001huis01_01,,,poëzie,,1618.0
cats001klag01,Klagende maeghden en raet voor de selve,,1634,1ste druk,394971035,denha004koni01,1,1634,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001klag01_01,https://dbnl.org/nieuws/text.php?id=cats001klag01,2010_06   ,poëzie,,1634.0
cats001maec01,"Maechden-plicht ofte ampt der ionkvrouwen, in eerbaer liefde, aen-ghewesen door sinne-beelden",,1618,1ste druk,394969960,losan001gett01,1,1618,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001maec01_01,https://dbnl.org/nieuws/text.php?id=cats001maec01,2014_11   ,poëzie,,1618.0
cats001oude01,"Ouderdom, buytenleven en hofgedachten op Sorghvliet",,1655,1ste druk,,,1,1655,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001oude01_01,,,poëzie,,1655.0
cats001prot01,Proteus of Sinne- en minnebeelden en Galathea,,1627,1ste druk,,,1,1627,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001prot01_01,,,poëzie,,1627.0
cats001self01,Self-stryt,,1620,1ste druk,,,1,1620,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001self01_01,,,poëzie,,1620.0
cats001sile01,"Silenus Alcibiadis, sive Proteus",,1618,1ste druk,39497607X,losan001gett01,1,1618,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001sile01_01,https://dbnl.org/nieuws/text.php?id=cats001sile01,2014_11   ,poëzie,,1618.0
cats001spie01,Spiegel van den ouden en nieuwen tyt,,1632,1ste druk,,,1,1632,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001spie01_01,,,poëzie,,1632.0
cats001toon01,Tooneel der mannelycke achtbaarheyd,,1622,1ste druk,,,1,1622,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001toon01_01,,,poëzie,,1622.0
cats001trou01,Trouringh,,1637,1ste druk,393465470,utrec001univ01,1,1637,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001trou01_01,https://dbnl.org/nieuws/text.php?id=cats001trou01,2010_12   ,poëzie,,1637.0
cats001twee01,Twee- en tachtig-jarig leeven,,1700,1ste druk,,,1,1700,cats001,Jacob,,Cats,1577,1660,10 november,12 september,Brouwershaven,Den Haag,brouw001,,denha004,,0,https://dbnl.org/tekst/cats001twee01_01,,,poëzie,,1700.0
cauw001pelg02,De pelgrimagie van het kindeken Jesus,,1755,herdruk,,amste001univ02,3,1755,cauw001,Franciscus,,Cauwe,1631,1679,,30 augustus,,Rome,,,,itali01,0,https://dbnl.org/tekst/cauw001pelg02_01,https://dbnl.org/nieuws/text.php?id=cauw001pelg02,2023_02   ,poëzie,,1755.0
cauw002gees02,Het gheestelyck opeeltjen van Hardoysche roose-bladers,,1719,?,400834200,gent_001univ01,3,1719,cauw002,Pieter,,Cauwe,1637,1719,,,Ardooie,Ardooie,ardoo001,,ardoo001,,0,https://dbnl.org/tekst/cauw002gees02_01,https://dbnl.org/nieuws/text.php?id=cauw002gees02,2012_09   ,poëzie,,1719.0
clae030rijp01,Het Rijper Liedtboecxken inhoudende hondert schriftuerlijcke liedekens dewelcke noyt voor desen in druck en zijn gheweest,,1624,1ste druk,394970071,amste001univ01,1,1624,clae030,Jacob,,Claesz,?(16de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/clae030rijp01_01,https://dbnl.org/nieuws/text.php?id=clae030rijp01,2013_01   ,poëzie,,1624.0
clae030rijp02,"Het Ryper Liedtboecxken, inhoudende veel schriftuyrlijcke liedekens by verscheyden autheuren gemaeckt",,1636,2de druk,39496974X,amste001univ01,3,1636,clae030,Jacob,,Claesz,?(16de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/clae030rijp02_01,https://dbnl.org/nieuws/text.php?id=clae030rijp02,2013_07   ,poëzie,,1636.0
cloc001groo02,Het groote liede-boeck,,1625,?,394960459,amste001univ01,3,1625,cloc001,Leenaert,,Clock,?,na 1638,,,Keulen,,keule001,duits01,,,0,https://dbnl.org/tekst/cloc001groo02_01,https://dbnl.org/nieuws/text.php?id=cloc001groo02,2013_11   ,poëzie,,1625.0
cloc001veel01,"Veelderhande schriftuerlicke nieuwe liedekens, vermaninghen, leeringhen, ghebeden ende lofsanghen",,1598,?,397110278,gent_001univ01,1,1598,cloc001,Leenaert,,Clock,?,na 1638,,,Keulen,,keule001,duits01,,,0,https://dbnl.org/tekst/cloc001veel01_01,https://dbnl.org/nieuws/text.php?id=cloc001veel01,2012_06   ,poëzie,,1598.0
cloe001edes01,Edesche verlustingen of geestelijcke gezangen en lof-zangen,,1677,1ste druk,393475700,utrec001univ01,1,1677,cloe001,Joannes,,Cloeck,?,1714,,,,Ede,,,ede__001,,0,https://dbnl.org/tekst/cloe001edes01_01,https://dbnl.org/nieuws/text.php?id=cloe001edes01,2012_03   ,poëzie,,1677.0
cobb004pyld01,Den pyl der liefden,,1609,1ste druk,393475727,amste001meer01,1,1609,cobb004,Arnoldus,,Cobbault,ca. 1554,1635,,1 mei,Oudenaarde,Amsterdam,ouden010,,amste001,,0,https://dbnl.org/tekst/cobb004pyld01_01,https://dbnl.org/nieuws/text.php?id=cobb004pyld01,2010_07   ,poëzie,,1609.0
cole001lust01,Lusthoofien ofte Vermaecklykheyt der maechden,,1619,1ste druk,393341267,leide001univ01,1,1619,cole001,Jacob Janszoon,,Colevelt,1595?,1649,,,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/cole001lust01_01,https://dbnl.org/nieuws/text.php?id=cole001lust01,2013_01   ,poëzie,,1619.0
cole001nieu01,Nieu liedt-boeck genaemt den Amsterdamsche pegasus,,1627,1ste druk,394971124,denha004koni01,1,1627,cole001,Jacob Janszoon,,Colevelt,1595?,1649,,,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/cole001nieu01_01,https://dbnl.org/nieuws/text.php?id=cole001nieu01,2013_09   ,poëzie,,1627.0
cole001nieu01,Nieu liedt-boeck genaemt den Amsterdamsche pegasus,,1627,1ste druk,394971124,denha004koni01,1,1627,robb008,Jan,,Robbertsz,?(16de eeuw),,,,,,,,,,0,https://dbnl.org/tekst/cole001nieu01_01,https://dbnl.org/nieuws/text.php?id=cole001nieu01,2013_09   ,poëzie,,1627.0
cole001nieu01,Nieu liedt-boeck genaemt den Amsterdamsche pegasus,,1627,1ste druk,394971124,denha004koni01,1,1627,veld030,Matthijs,van,Velden,?(16de eeuw),?(17de eeuw),,,,,,,,,0,https://dbnl.org/tekst/cole001nieu01_01,https://dbnl.org/nieuws/text.php?id=cole001nieu01,2013_09   ,poëzie,,1627.0
coor001rech01,Recht ghebruyck ende misbruyck van tydlycke have,,1585,1ste druk,398528594,losan001gett01,1,1585,coor001,D.V.,,Coornhert,1522,1590,tussen 21 mei en 2 oktober,29 oktober,Amsterdam,Gouda,amste001,,gouda001,,0,https://dbnl.org/tekst/coor001rech01_01,https://dbnl.org/nieuws/text.php?id=coor001rech01,2015_06   ,poëzie,,1585.0
cost014blom01,Den blompot der gheestelijcker liedekens,,1614,1ste druk,,antwe001muse01,1,1614,cost014,Gilles,de,Coster,?,1618,,,,,,,,,0,https://dbnl.org/tekst/cost014blom01_01,,,poëzie,,1614.0
cost015oudt01,Het oudt Huysken van Bethleem,,1590,1ste druk,397113552,Ongeschoeide Karmelieten Bibliotheek en Provinciaal Archief Gent,1,1590,cost015,Hendrik,de,Coster,?,1618,,11 maart,Brussel,,bruss002,,,,0,https://dbnl.org/tekst/cost015oudt01_01,https://dbnl.org/nieuws/text.php?id=cost015oudt01,2012_07   ,poëzie,,1590.0
craj002geza01,Gezangen ter geestelyke inhuldinge van de godlievende jongkvrouwe Maria Crajenschot,,1758,1ste druk,39321172X,denha004koni01,1,1758,craj002,Joanna,,Crajenschot,?(18de eeuw),?,,,,,,,,,1,https://dbnl.org/tekst/craj002geza01_01,https://dbnl.org/nieuws/text.php?id=craj002geza01,,poëzie,,1758.0
cran006drie01,Drie Vraegh-liedekens van sommighe Catholijcke personen dickwils uytghegeven aen alle Ghereformeerde ofte andere nieuwe predicanten,,1643,1ste druk,393211770,denha004koni01,1,1643,cran006,H. Frederik Reyniersz,van,Cranenburgh,?,?(17de eeuw),,,,,,,,,0,https://dbnl.org/tekst/cran006drie01_01,,,poëzie,,1643.0
crul001carn01,Carnation,,1533,1ste druk,,,1,1533,crul001,Cornelis,,Crul,ca. 1500,ca. 1550,,,Antwerpen?,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/crul001carn01_01,,,poëzie,,1533.0
crus001epig01,Epigrammata ofte winter-avondts tyt-korting,,1655,1ste druk,419047786,londe002brit02,1,1655,crus001,Jan,,Cruso,1592,na 1655,,,,,,,,,0,https://dbnl.org/tekst/crus001epig01_01,https://dbnl.org/nieuws/text.php?id=crus001epig01,2018_05   ,poëzie,,1655.0
dale004lofh01,'Lof hostie',,1524,1ste druk,,,1,1524,dale004,Jan,van den,Dale,ca. 1460,1522,,,Diest,Brussel,diest001,,bruss002,,0,https://dbnl.org/tekst/dale004lofh01_01,,,poëzie,,1524.0
dale004stov01,De stove,,1528,1ste druk,,,1,1528,dale004,Jan,van den,Dale,ca. 1460,1522,,,Diest,Brussel,diest001,,bruss002,,0,https://dbnl.org/tekst/dale004stov01_01,,,poëzie,,1528.0
davi002chri01,Christeliicken waerseggher,,1603,1ste druk,393476162,University of Illinois Urbana-Champaign,1,1603,davi002,Jan,,David,1546,1613,,9 augustus,Kortrijk,Antwerpen,kortr001,,antwe001,,0,https://dbnl.org/tekst/davi002chri01_01,https://dbnl.org/nieuws/text.php?id=davi002chri01,2015_03   ,poëzie,,1603.0
davi002lotv01,Lot van wiisheyd ende goed geluck,,1606,1ste druk,423340239,leide001univ01,1,1606,davi002,Jan,,David,1546,1613,,9 augustus,Kortrijk,Antwerpen,kortr001,,antwe001,,0,https://dbnl.org/tekst/davi002lotv01_01,https://dbnl.org/nieuws/text.php?id=davi002lotv01,2019_06   ,poëzie,,1606.0
davi002occa01,Occasio arrepta. Neglecta,,1605,1ste druk,,munch001baye01,1,1605,davi002,Jan,,David,1546,1613,,9 augustus,Kortrijk,Antwerpen,kortr001,,antwe001,,0,https://dbnl.org/tekst/davi002occa01_01,https://dbnl.org/nieuws/text.php?id=davi002occa01,2022_12   ,poëzie,,1605.0
deck001lofd02,"Lof der geldsucht, ofte Vervolg der rym-oeffeningen",,1702,2de druk,398495793,utrec001univ01,3,1702,deck001,Jeremias,de,Decker,1609,1666,augustus,december,Dordrecht,Amsterdam,dordr001,,amste001,,0,https://dbnl.org/tekst/deck001lofd02_01,https://dbnl.org/nieuws/text.php?id=deck001lofd02,2015_06   ,poëzie,,1702.0
